POS,Name,First.Name,Last.Name,ORG,HT,WT,B,T,VAL,CTM,CFR,CYear,CEra,CType,ST,CID,Tier,Title,L10,VAR,VLvl,CON,BABIP,GAP,POW,EYE,K.s,BA.vL,CON.vL,GAP.vL,POW.vL,EYE.vL,K.vL,BA.vR,CON.vR,GAP.vR,POW.vR,EYE.vR,K.vR,BUN,BFH,BBT,GBT,FBT,STU,MOV,CON.1,PBABIP,HRR,STU.vL,MOV.vL,CON.vL.1,PBABIP.vL,HRR.vL,STU.vR,MOV.vR,CON.vR.1,PBABIP.vR,HRR.vR,FB,CH,CB,SL,SI,SP,CT,FO,CC,SC,KC,KN,PIT,G.F,VELO,Slot,PT,STM,HLD,C.ABI,C.FRM,C.ARM,IF.RNG,IF.ERR,IF.ARM,TDP,OF.RNG,OF.ERR,OF.ARM,P,C,X1B,X2B,X3B,SS,LF,CF,RF,P.Pot,C.Pot,X1B.Pot,X2B.Pot,X3B.Pot,SS.Pot,LF.Pot,CF.Pot,RF.Pot,SPE,SR,STE,RUN,G,GS,PA,AB,H,X1B.1,X2B.1,X3B.1,HR,RBI,R,BB,IBB,HP,SH,SF,CI,SO,GIDP,RC,OPS,WPA,wRC,wRAA,WAR,PI.PA,SB,CS,BatR,wSB,UBR,BsR,G.1,GS.1,W,L,HLD.1,SD,MD,IP,BF,AB.1,X1B.2,X2B.2,X3B.2,HR.1,R.1,ER,BB.1,IBB.1,K,HP.1,SH.1,SF.1,WP,BK,CI.1,DP,GF,IR,IRS,pLi,PI,GB,FB.1,SB.1,CS.1,WPA.1,WAR.1,rWAR,SIERA,POS.1,G.2,GS.2,TC,A,PO,E,DP.1,TP,RNG,ZR,EFF,SBA,RTO,IP.1,PB,CER,BIZ.R,BIZ.Rm,BIZ.L,BIZ.Lm,BIZ.E,BIZ.Em,BIZ.U,BIZ.Um,BIZ.Z,BIZ.Zm,FRM,ARM,exptime
SP,Red Ames,Red,Ames,Castroville Mashers - DCFC,5' 10',185 lbs,S,R,59,New York Giants,SFG,1911,2025,UnH,PTMS,72865,Iron,PTMS 2  SP Red Ames  NY1  1911,21 575,N,-1,12,5,34,4,38,19,3,19,37,5,52,28,6,12,34,4,35,16,23,30,Normal,Normal,Spray,69,90,89,62,105,68,90,88,63,104,69,91,91,61,107,70,99,99,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NEU,90-92,OTT,Normal,78,75,NA,NA,NA,34,17,22,16,7,10,7,59,NA,NA,NA,NA,NA,NA,NA,NA,59,NA,NA,NA,NA,NA,NA,NA,NA,58,77,64,46,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0,0,0,0,0,-0,0,0,0,2,2,0,1,0,0,0,12,49,46,6,3,0,2,5,5,2,0,8,0,1,0,0,0,0,1,0,0,0,1.11,169,18,10,0,0,-0.1,0.2,0.3,4.15,1,2,2,2,2,0,0,0,0,1.5,-0.2,0.694,0,0,12,0,0,3,3,0,0,0,0,0,0,0,0,0,0,2025-12-30 23:36:16.129973
SP,Red Ames,Red,Ames,Corpus Christi Swingers,5' 10',185 lbs,S,R,59,New York Giants,SFG,1911,2025,UnH,PTMS,72865,Iron,PTMS 2  SP Red Ames  NY1  1911,0,N,-1,12,5,34,4,38,19,3,19,37,5,52,28,6,12,34,4,35,16,23,30,Normal,Normal,Spray,69,90,89,62,105,68,90,88,63,104,69,91,91,61,107,70,99,99,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NEU,90-92,OTT,Normal,78,75,NA,NA,NA,34,17,22,16,7,10,7,59,NA,NA,NA,NA,NA,NA,NA,NA,59,NA,NA,NA,NA,NA,NA,NA,NA,58,77,64,46,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0,0,0,0,0,-0,0,0,0,1,1,0,0,0,0,0,6.1,24,20,3,0,0,0,0,0,3,0,2,1,0,0,0,0,0,1,0,0,0,1.48,85,7,8,0,0,0.4,0.1,0.5,6.27,1,1,1,0,0,0,0,0,0,0,0,0,0,0,6.1,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,2025-12-30 23:36:16.129973
SP,Red Ames,Red,Ames,Harry's Clubs TTC,5' 10',185 lbs,S,R,59,New York Giants,SFG,1911,2025,UnH,PTMS,72865,Iron,PTMS 2  SP Red Ames  NY1  1911,0,N,-1,12,5,34,4,38,19,3,19,37,5,52,28,6,12,34,4,35,16,23,30,Normal,Normal,Spray,69,90,89,62,105,68,90,88,63,104,69,91,91,61,107,70,99,99,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NEU,90-92,OTT,Normal,78,75,NA,NA,NA,34,17,22,16,7,10,7,59,NA,NA,NA,NA,NA,NA,NA,NA,59,NA,NA,NA,NA,NA,NA,NA,NA,58,77,64,46,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0,0,0,0,0,-0,0,0,0,2,2,2,0,0,0,0,14,58,54,12,2,1,0,4,4,3,0,9,1,0,0,0,0,0,3,0,0,0,1.28,191,15,15,0,0,0.2,0.5,0.6,4.28,1,2,2,2,1,1,0,0,0,1.29,-0.5,0.694,0,0,14,0,0,2,1,0,0,2,1,0,0,0,0,-0.1,0,2025-12-30 23:36:16.129973
RP,Red Ames,Red,Ames,Moria Balrogs,5' 10',185 lbs,S,R,59,New York Giants,SFG,1911,2025,UnH,PTMS,72865,Iron,PTMS 2  SP Red Ames  NY1  1911,0,N,-1,12,5,34,4,38,19,3,19,37,5,52,28,6,12,34,4,35,16,23,30,Normal,Normal,Spray,69,90,89,62,105,68,90,88,63,104,69,91,91,61,107,70,99,99,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NEU,90-92,OTT,Normal,78,75,NA,NA,NA,34,17,22,16,7,10,7,59,NA,NA,NA,NA,NA,NA,NA,NA,59,NA,NA,NA,NA,NA,NA,NA,NA,58,77,64,46,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0,0,0,0,0,-0,0,0,0,3,0,0,0,0,0,0,4.2,18,15,1,0,0,1,1,1,2,0,3,1,0,0,1,0,0,1,1,2,0,0.69,81,4,6,0,0,-0.1,-0.1,0.2,4.8,1,3,0,0,0,0,0,0,0,0,0,0,0,0,4.2,0,0,0,0,0,0,0,0,0,0,0,0,-0.1,0,2025-12-30 23:36:16.129973
SP,Red Ames,Red,Ames,Steady Swing Centurions,5' 10',185 lbs,S,R,59,New York Giants,SFG,1911,2025,UnH,PTMS,72865,Iron,PTMS 2  SP Red Ames  NY1  1911,0,N,-1,12,5,34,4,38,19,3,19,37,5,52,28,6,12,34,4,35,16,23,30,Normal,Normal,Spray,69,90,89,62,105,68,90,88,63,104,69,91,91,61,107,70,99,99,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NEU,90-92,OTT,Normal,78,75,NA,NA,NA,34,17,22,16,7,10,7,59,NA,NA,NA,NA,NA,NA,NA,NA,59,NA,NA,NA,NA,NA,NA,NA,NA,58,77,64,46,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0,0,0,0,0,-0,0,0,0,3,3,1,0,0,0,0,19,75,67,8,4,0,1,4,2,6,0,18,0,1,1,0,0,0,1,0,0,0,1,280,17,20,0,0,0.6,0.7,0.9,3.41,1,3,3,6,4,2,0,0,0,2.84,0.2,1.041,0,0,19,0,0,4,4,0,0,0,0,0,0,0,0,0.1,0,2025-12-30 23:36:16.129973
SP,Red Ames,Red,Ames,Daphne Dragons,5' 10',185 lbs,S,R,59,New York Giants,SFG,1911,2025,UnH,PTMS,72865,Iron,PTMS 2  SP Red Ames  NY1  1911,0,N,-1,12,5,34,4,38,19,3,19,37,5,52,28,6,12,34,4,35,16,23,30,Normal,Normal,Spray,69,90,89,62,105,68,90,88,63,104,69,91,91,61,107,70,99,99,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NEU,90-92,OTT,Normal,78,75,NA,NA,NA,34,17,22,16,7,10,7,59,NA,NA,NA,NA,NA,NA,NA,NA,59,NA,NA,NA,NA,NA,NA,NA,NA,58,77,64,46,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0,0,0,0,0,-0,0,0,0,5,5,1,2,0,0,0,30.1,125,117,20,5,0,5,14,13,7,1,19,0,1,0,1,1,0,3,0,0,0,0.88,437,28,38,1,0,-0.2,0.4,0.6,4.39,1,5,5,1,0,1,0,0,0,0.3,-0.1,1.041,1,0,30.1,0,0,1,1,0,0,0,0,0,0,0,0,-0.5,0,2025-12-30 23:36:16.129973
SP,Red Ames,Red,Ames,Zzyzz Vowels,5' 10',185 lbs,S,R,59,New York Giants,SFG,1911,2025,UnH,PTMS,72865,Iron,PTMS 2  SP Red Ames  NY1  1911,0,N,-1,12,5,34,4,38,19,3,19,37,5,52,28,6,12,34,4,35,16,23,30,Normal,Normal,Spray,69,90,89,62,105,68,90,88,63,104,69,91,91,61,107,70,99,99,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NEU,90-92,OTT,Normal,78,75,NA,NA,NA,34,17,22,16,7,10,7,59,NA,NA,NA,NA,NA,NA,NA,NA,59,NA,NA,NA,NA,NA,NA,NA,NA,58,77,64,46,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0,0,0,0,0,-0,0,0,0,1,1,0,1,0,0,0,5.1,22,20,4,1,0,1,4,4,2,0,2,0,0,0,0,0,0,2,0,0,0,0.8,94,5,7,1,0,-0.1,-0,-0,5.78,1,1,1,0,0,0,0,0,0,0,-0.1,0,1,0,5.1,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,2025-12-30 23:36:16.129973
SP,Red Ames,Red,Ames,Lehigh Iron Pigs,5' 10',185 lbs,S,R,59,New York Giants,SFG,1911,2025,UnH,PTMS,72865,Iron,PTMS 2  SP Red Ames  NY1  1911,0,N,-1,12,5,34,4,38,19,3,19,37,5,52,28,6,12,34,4,35,16,23,30,Normal,Normal,Spray,69,90,89,62,105,68,90,88,63,104,69,91,91,61,107,70,99,99,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NEU,90-92,OTT,Normal,78,75,NA,NA,NA,34,17,22,16,7,10,7,59,NA,NA,NA,NA,NA,NA,NA,NA,59,NA,NA,NA,NA,NA,NA,NA,NA,58,77,64,46,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0,0,0,0,0,-0,0,0,0,3,3,1,1,0,0,0,19,76,69,9,7,0,1,8,6,5,0,10,0,1,1,0,0,0,3,0,0,0,1.06,271,24,18,0,0,-0.2,0.5,0.4,4.77,1,3,3,3,3,0,0,0,0,1.42,-0.1,1.041,0,0,19,0,0,1,1,2,1,0,0,0,0,0,0,-0.1,0,2025-12-30 23:36:16.129973
SP,Red Ames,Red,Ames,Kumamoto Ozeki,5' 10',185 lbs,S,R,59,New York Giants,SFG,1911,2025,UnH,PTMS,72865,Iron,PTMS 2  SP Red Ames  NY1  1911,0,N,-1,12,5,34,4,38,19,3,19,37,5,52,28,6,12,34,4,35,16,23,30,Normal,Normal,Spray,69,90,89,62,105,68,90,88,63,104,69,91,91,61,107,70,99,99,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NEU,90-92,OTT,Normal,78,75,NA,NA,NA,34,17,22,16,7,10,7,59,NA,NA,NA,NA,NA,NA,NA,NA,59,NA,NA,NA,NA,NA,NA,NA,NA,58,77,64,46,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0,0,0,0,0,-0,0,0,0,2,0,0,0,0,0,0,3.2,12,11,2,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2,1,1,0,0.13,53,6,2,0,0,0,0.1,0.2,5.99,1,2,0,0,0,0,0,0,0,0,0,0,0,0,3.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-12-30 23:36:16.129973
SP,Steve Avery,Steve,Avery,Swindon Squirrels,6' 4',190 lbs,L,L,59,Atlanta Braves,ATL,1995,1993-2004,UnH,CS,74833,Iron,Clubhouse - Unsung Heroes  SP Steve Avery  ATL  1995,0,Y,5,10,10,22,18,14,9,6,7,25,20,9,5,12,12,22,18,16,11,62,20,Normal,Spray,Normal,87,89,88,105,82,108,107,76,104,109,84,86,96,106,76,46,125,81,NA,77,NA,NA,NA,NA,NA,NA,NA,4,NEU,86-88,OTT,Normal,68,33,NA,NA,NA,35,32,30,23,9,5,10,83,NA,NA,NA,NA,NA,NA,NA,NA,83,NA,NA,NA,NA,NA,NA,NA,NA,14,3,6,25,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0,0,0,0,0,-0,0,0,0,1,1,0,1,0,0,0,5.1,24,22,5,0,0,2,3,3,2,0,5,0,0,0,0,0,0,1,0,0,0,0.94,95,6,4,0,0,-0.1,-0.1,0,3.92,1,1,1,0,0,0,0,0,0,0,0,0,0,0,5.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-12-30 23:36:16.129973
SP,Steve Avery,Steve,Avery,Novaves Beavers,6' 4',190 lbs,L,L,59,Atlanta Braves,ATL,1995,1993-2004,UnH,CS,74833,Iron,Clubhouse - Unsung Heroes  SP Steve Avery  ATL  1995,0,Y,5,10,10,22,18,14,9,6,7,25,20,9,5,12,12,22,18,16,11,62,20,Normal,Spray,Normal,87,89,88,105,82,108,107,76,104,109,84,86,96,106,76,46,125,81,NA,77,NA,NA,NA,NA,NA,NA,NA,4,NEU,86-88,OTT,Normal,68,33,NA,NA,NA,35,32,30,23,9,5,10,83,NA,NA,NA,NA,NA,NA,NA,NA,83,NA,NA,NA,NA,NA,NA,NA,NA,14,3,6,25,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0,0,0,0,0,-0,0,0,0,3,0,0,1,0,0,1,4.1,16,14,0,0,1,1,1,1,2,0,3,0,0,0,0,0,0,1,1,2,0,0.61,50,4,5,0,0,-0.2,-0.1,0.1,4.67,1,3,0,0,0,0,0,0,0,0,0,0,0,0,4.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-12-30 23:36:16.129973
SP,Steve Avery,Steve,Avery,Castroville Mashers - DCFC,6' 4',190 lbs,L,L,59,Atlanta Braves,ATL,1995,1993-2004,UnH,CS,74833,Iron,Clubhouse - Unsung Heroes  SP Steve Avery  ATL  1995,30 002,Y,5,10,10,22,18,14,9,6,7,25,20,9,5,12,12,22,18,16,11,62,20,Normal,Spray,Normal,87,89,88,105,82,108,107,76,104,109,84,86,96,106,76,46,125,81,NA,77,NA,NA,NA,NA,NA,NA,NA,4,NEU,86-88,OTT,Normal,68,33,NA,NA,NA,35,32,30,23,9,5,10,83,NA,NA,NA,NA,NA,NA,NA,NA,83,NA,NA,NA,NA,NA,NA,NA,NA,14,3,6,25,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0,0,0,0,0,-0,0,0,0,5,0,0,0,0,1,0,5.2,24,19,1,1,0,0,2,1,4,0,4,1,0,0,0,0,0,0,5,2,0,2.19,81,6,6,0,0,0.2,0.1,0.2,5.43,1,5,0,1,0,1,0,0,0,1.59,0,0,0,0,5.2,0,0,0,0,0,0,0,0,0,0,0,0,-0.1,0,2025-12-30 23:36:16.129973
RP,Steve Avery,Steve,Avery,Corpus Christi Swingers,6' 4',190 lbs,L,L,59,Atlanta Braves,ATL,1995,1993-2004,UnH,CS,74833,Iron,Clubhouse - Unsung Heroes  SP Steve Avery  ATL  1995,0,N,-1,8,8,19,16,12,7,5,6,22,18,7,4,10,10,19,16,14,9,62,20,Normal,Spray,Normal,80,82,81,97,75,99,98,69,96,100,77,78,88,97,69,46,125,81,NA,77,NA,NA,NA,NA,NA,NA,NA,4,NEU,86-88,OTT,Normal,68,33,NA,NA,NA,35,32,30,23,9,5,10,76,NA,NA,NA,NA,NA,NA,NA,NA,76,NA,NA,NA,NA,NA,NA,NA,NA,14,3,6,25,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0,0,0,0,0,-0,0,0,0,3,0,0,0,1,1,0,4.1,19,17,3,0,0,1,1,1,2,0,2,0,0,0,0,0,0,0,0,1,1,1.71,65,4,7,0,0,0,-0.1,0.2,5.69,1,3,0,1,1,0,0,0,0,2.08,0.1,1.041,0,0,4.1,0,0,0,0,0,0,1,1,0,0,0,0,-0.1,0,2025-12-30 23:36:16.129973
RP,Steve Avery,Steve,Avery,Burlington Bees,6' 4',190 lbs,L,L,59,Atlanta Braves,ATL,1995,1993-2004,UnH,CS,74833,Iron,Clubhouse - Unsung Heroes  SP Steve Avery  ATL  1995,0,Y,5,10,10,22,18,14,9,6,7,25,20,9,5,12,12,22,18,16,11,62,20,Normal,Spray,Normal,87,89,88,105,82,108,107,76,104,109,84,86,96,106,76,46,125,81,NA,77,NA,NA,NA,NA,NA,NA,NA,4,NEU,86-88,OTT,Normal,68,33,NA,NA,NA,35,32,30,23,9,5,10,83,NA,NA,NA,NA,NA,NA,NA,NA,83,NA,NA,NA,NA,NA,NA,NA,NA,14,3,6,25,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0,0,0,0,0,-0,0,0,0,2,2,1,0,0,0,0,13,46,43,5,0,0,1,1,1,3,0,15,0,0,0,1,0,0,1,0,0,0,0.73,179,10,12,0,1,0.4,0.5,0.9,2.1,1,2,2,2,1,1,0,0,0,1.38,0.4,1.041,1,1,13,0,0,1,1,0,0,0,0,0,0,0,0,0.3,0,2025-12-30 23:36:16.129973
SP,Steve Avery,Steve,Avery,Lyman Greyhounds - PCK,6' 4',190 lbs,L,L,59,Atlanta Braves,ATL,1995,1993-2004,UnH,CS,74833,Iron,Clubhouse - Unsung Heroes  SP Steve Avery  ATL  1995,0,Y,5,10,10,22,18,14,9,6,7,25,20,9,5,12,12,22,18,16,11,62,20,Normal,Spray,Normal,87,89,88,105,82,108,107,76,104,109,84,86,96,106,76,46,125,81,NA,77,NA,NA,NA,NA,NA,NA,NA,4,NEU,86-88,OTT,Normal,68,33,NA,NA,NA,35,32,30,23,9,5,10,83,NA,NA,NA,NA,NA,NA,NA,NA,83,NA,NA,NA,NA,NA,NA,NA,NA,14,3,6,25,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0,0,0,0,0,-0,0,0,0,3,3,1,0,0,0,0,21,78,69,5,2,0,0,3,3,8,0,20,1,0,0,1,0,0,1,0,0,0,0.96,270,22,20,1,0,0.8,0.9,1.3,3.48,1,3,3,1,0,1,0,0,0,0.43,-0.1,0,1,0,21,0,0,0,0,0,0,0,0,0,0,0,0,-0.1,0,2025-12-30 23:36:16.129973
SP,Steve Avery,Steve,Avery,Itchycoo Park,6' 4',190 lbs,L,L,59,Atlanta Braves,ATL,1995,1993-2004,UnH,CS,74833,Iron,Clubhouse - Unsung Heroes  SP Steve Avery  ATL  1995,0,Y,5,10,10,22,18,14,9,6,7,25,20,9,5,12,12,22,18,16,11,62,20,Normal,Spray,Normal,87,89,88,105,82,108,107,76,104,109,84,86,96,106,76,46,125,81,NA,77,NA,NA,NA,NA,NA,NA,NA,4,NEU,86-88,OTT,Normal,68,33,NA,NA,NA,35,32,30,23,9,5,10,83,NA,NA,NA,NA,NA,NA,NA,NA,83,NA,NA,NA,NA,NA,NA,NA,NA,14,3,6,25,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0,0,0,0,0,-0,0,0,0,8,0,1,1,1,4,1,15.2,56,55,8,1,0,1,2,2,1,0,12,0,0,0,1,0,0,2,3,4,1,1.18,202,18,15,1,0,0.1,0.5,0.8,3.09,1,8,0,3,2,1,0,1,0,1.72,-0,1.041,1,0,15.2,0,0,2,2,0,0,0,0,0,0,0,0,0,0,2025-12-30 23:36:16.129973
SP,Steve Avery,Steve,Avery,Michigan Wolves,6' 4',190 lbs,L,L,59,Atlanta Braves,ATL,1995,1993-2004,UnH,CS,74833,Iron,Clubhouse - Unsung Heroes  SP Steve Avery  ATL  1995,0,Y,5,10,10,22,18,14,9,6,7,25,20,9,5,12,12,22,18,16,11,62,20,Normal,Spray,Normal,87,89,88,105,82,108,107,76,104,109,84,86,96,106,76,46,125,81,NA,77,NA,NA,NA,NA,NA,NA,NA,4,NEU,86-88,OTT,Normal,68,33,NA,NA,NA,35,32,30,23,9,5,10,83,NA,NA,NA,NA,NA,NA,NA,NA,83,NA,NA,NA,NA,NA,NA,NA,NA,14,3,6,25,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0,0,0,0,0,-0,0,0,0,1,1,0,1,0,0,0,6.1,25,23,3,0,0,0,1,1,1,0,5,1,0,0,1,0,0,0,0,0,0,1.06,96,8,6,0,0,0.3,0.3,0.4,3.55,1,1,1,1,0,1,0,0,0,1.42,0,0,0,0,6.1,0,0,0,0,0,0,0,0,0,0,0,0,-0.1,0,2025-12-30 23:36:16.129973
SP,Steve Avery,Steve,Avery,Lehigh Iron Pigs,6' 4',190 lbs,L,L,59,Atlanta Braves,ATL,1995,1993-2004,UnH,CS,74833,Iron,Clubhouse - Unsung Heroes  SP Steve Avery  ATL  1995,0,Y,5,10,10,22,18,14,9,6,7,25,20,9,5,12,12,22,18,16,11,62,20,Normal,Spray,Normal,87,89,88,105,82,108,107,76,104,109,84,86,96,106,76,46,125,81,NA,77,NA,NA,NA,NA,NA,NA,NA,4,NEU,86-88,OTT,Normal,68,33,NA,NA,NA,35,32,30,23,9,5,10,83,NA,NA,NA,NA,NA,NA,NA,NA,83,NA,NA,NA,NA,NA,NA,NA,NA,14,3,6,25,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0,0,0,0,0,-0,0,0,0,3,3,1,1,0,0,0,16.2,70,61,10,3,0,1,8,8,9,0,16,0,0,0,1,0,0,3,0,0,0,0.98,247,14,17,1,0,-0.1,0.4,0.3,4.13,1,3,3,2,1,1,0,0,0,1.08,-0.3,1.041,1,0,16.2,0,0,2,1,0,0,0,0,0,0,0,0,-0.3,0,2025-12-30 23:36:16.129973
SP,Steve Avery,Steve,Avery,Poulsbo Vikings,6' 4',190 lbs,L,L,59,Atlanta Braves,ATL,1995,1993-2004,UnH,CS,74833,Iron,Clubhouse - Unsung Heroes  SP Steve Avery  ATL  1995,0,N,-1,8,8,19,16,12,7,5,6,22,18,7,4,10,10,19,16,14,9,62,20,Normal,Spray,Normal,80,82,81,97,75,99,98,69,96,100,77,78,88,97,69,46,125,81,NA,77,NA,NA,NA,NA,NA,NA,NA,4,NEU,86-88,OTT,Normal,68,33,NA,NA,NA,35,32,30,23,9,5,10,76,NA,NA,NA,NA,NA,NA,NA,NA,76,NA,NA,NA,NA,NA,NA,NA,NA,14,3,6,25,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0,0,0,0,0,-0,0,0,0,4,4,2,1,0,0,0,22.1,101,85,16,3,0,2,8,7,12,0,20,1,3,0,0,0,0,1,0,0,0,1.11,372,20,26,1,0,0.2,0.4,0.7,4.44,1,4,4,2,2,0,0,0,0,0.81,-0.3,1.041,1,0,22.1,0,0,3,2,0,0,0,0,0,0,0,0,-0,0,2025-12-30 23:36:16.129973
SP,Steve Avery,Steve,Avery,Sacramento Athletics,6' 4',190 lbs,L,L,59,Atlanta Braves,ATL,1995,1993-2004,UnH,CS,74833,Iron,Clubhouse - Unsung Heroes  SP Steve Avery  ATL  1995,0,N,-1,8,8,19,16,12,7,5,6,22,18,7,4,10,10,19,16,14,9,62,20,Normal,Spray,Normal,80,82,81,97,75,99,98,69,96,100,77,78,88,97,69,46,125,81,NA,77,NA,NA,NA,NA,NA,NA,NA,4,NEU,86-88,OTT,Normal,68,33,NA,NA,NA,35,32,30,23,9,5,10,76,NA,NA,NA,NA,NA,NA,NA,NA,76,NA,NA,NA,NA,NA,NA,NA,NA,14,3,6,25,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0,0,0,0,0,-0,0,0,0,2,2,2,0,0,0,0,12.1,46,44,3,2,0,2,2,2,2,0,12,0,0,0,0,0,0,0,0,0,0,0.91,194,12,13,0,0,0.4,0.3,0.7,2.72,1,2,2,1,0,1,0,0,0,0.73,0.1,0,0,0,12.1,0,0,0,0,1,1,0,0,0,0,0,0,0.1,0,2025-12-30 23:36:16.129973
RP,Steve Avery,Steve,Avery,Madison Mashers TBD,6' 4',190 lbs,L,L,59,Atlanta Braves,ATL,1995,1993-2004,UnH,CS,74833,Iron,Clubhouse - Unsung Heroes  SP Steve Avery  ATL  1995,0,Y,5,10,10,22,18,14,9,6,7,25,20,9,5,12,12,22,18,16,11,62,20,Normal,Spray,Normal,87,89,88,105,82,108,107,76,104,109,84,86,96,106,76,46,125,81,NA,77,NA,NA,NA,NA,NA,NA,NA,4,NEU,86-88,OTT,Normal,68,33,NA,NA,NA,35,32,30,23,9,5,10,83,NA,NA,NA,NA,NA,NA,NA,NA,83,NA,NA,NA,NA,NA,NA,NA,NA,14,3,6,25,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0,0,0,0,0,-0,0,0,0,4,0,0,0,0,0,0,5.2,19,18,3,0,0,0,0,0,1,0,4,0,0,0,0,0,0,3,2,3,2,0.92,71,7,3,0,0,0.1,0.2,0.3,3.81,1,4,0,1,1,0,0,0,0,1.59,0,1.041,0,0,5.2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2025-12-30 23:36:16.129973
RP,Steve Avery,Steve,Avery,Merritt Island Yachters,6' 4',190 lbs,L,L,59,Atlanta Braves,ATL,1995,1993-2004,UnH,CS,74833,Iron,Clubhouse - Unsung Heroes  SP Steve Avery  ATL  1995,0,N,-1,8,8,19,16,12,7,5,6,22,18,7,4,10,10,19,16,14,9,62,20,Normal,Spray,Normal,80,82,81,97,75,99,98,69,96,100,77,78,88,97,69,46,125,81,NA,77,NA,NA,NA,NA,NA,NA,NA,4,NEU,86-88,OTT,Normal,68,33,NA,NA,NA,35,32,30,23,9,5,10,76,NA,NA,NA,NA,NA,NA,NA,NA,76,NA,NA,NA,NA,NA,NA,NA,NA,14,3,6,25,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0,0,0,0,0,-0,0,0,0,3,0,0,0,0,1,0,2,6,6,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,1,3,0,0.63,21,1,1,0,0,0.1,0.1,0.1,-1.78,1,3,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-12-30 23:36:16.129973
