POS,Name,First.Name,Last.Name,ORG,HT,WT,B,T,VAL,CTM,CFR,CYear,CEra,CType,ST,CID,Tier,Title,L10,VAR,VLvl,CON,BABIP,GAP,POW,EYE,K.s,BA.vL,CON.vL,GAP.vL,POW.vL,EYE.vL,K.vL,BA.vR,CON.vR,GAP.vR,POW.vR,EYE.vR,K.vR,BUN,BFH,BBT,GBT,FBT,STU,MOV,CON.1,PBABIP,HRR,STU.vL,MOV.vL,CON.vL.1,PBABIP.vL,HRR.vL,STU.vR,MOV.vR,CON.vR.1,PBABIP.vR,HRR.vR,FB,CH,CB,SL,SI,SP,CT,FO,CC,SC,KC,KN,PIT,G.F,VELO,Slot,PT,STM,HLD,C.ABI,C.FRM,C.ARM,IF.RNG,IF.ERR,IF.ARM,TDP,OF.RNG,OF.ERR,OF.ARM,P,C,X1B,X2B,X3B,SS,LF,CF,RF,P.Pot,C.Pot,X1B.Pot,X2B.Pot,X3B.Pot,SS.Pot,LF.Pot,CF.Pot,RF.Pot,SPE,SR,STE,RUN,G,GS,PA,AB,H,X1B.1,X2B.1,X3B.1,HR,RBI,R,BB,IBB,HP,SH,SF,CI,SO,GIDP,RC,OPS,WPA,wRC,wRAA,WAR,PI.PA,SB,CS,BatR,wSB,UBR,BsR,G.1,GS.1,W,L,HLD.1,SD,MD,IP,BF,AB.1,X1B.2,X2B.2,X3B.2,HR.1,R.1,ER,BB.1,IBB.1,K,HP.1,SH.1,SF.1,WP,BK,CI.1,DP,GF,IR,IRS,pLi,PI,GB,FB.1,SB.1,CS.1,WPA.1,WAR.1,rWAR,SIERA,POS.1,G.2,GS.2,TC,A,PO,E,DP.1,TP,RNG,ZR,EFF,SBA,RTO,IP.1,PB,CER,BIZ.R,BIZ.Rm,BIZ.L,BIZ.Lm,BIZ.E,BIZ.Em,BIZ.U,BIZ.Um,BIZ.Z,BIZ.Zm,FRM,ARM,exptime
RP,Paul Byrd,Paul,Byrd,Billings Mustangs,6' 1',190 lbs,R,R,49,Cleveland,CLE,2007,2005-2014,UnH,BBR,73249,Iron,Baseball Reference 2  SP Paul Byrd  CLE  2007,0,N,-1,3,1,3,1,3,1,1,3,3,1,3,1,1,3,3,1,3,1,23,20,Normal,Pull,Normal,29,68,132,70,67,21,87,134,67,97,34,53,130,71,44,31,44,25,31,27,NA,NA,NA,NA,16,NA,NA,6,EX FB,86-88,3/4,Normal,72,100,NA,NA,NA,25,13,20,23,3,6,9,45,NA,NA,NA,NA,NA,NA,NA,NA,45,NA,NA,NA,NA,NA,NA,NA,NA,16,5,6,28,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0,0,0,0,0,-0,0,0,0,1,0,0,0,0,0,0,4,17,15,4,0,0,0,2,2,2,0,1,0,0,0,0,0,0,0,0,0,0,0.29,67,2,8,0,0,0,0,0,6.35,1,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-01-01 17:09:44.725086
RP,Paul Byrd,Paul,Byrd,Spite Store,6' 1',190 lbs,R,R,49,Cleveland,CLE,2007,2005-2014,UnH,BBR,73249,Iron,Baseball Reference 2  SP Paul Byrd  CLE  2007,0,N,-1,3,1,3,1,3,1,1,3,3,1,3,1,1,3,3,1,3,1,23,20,Normal,Pull,Normal,29,68,132,70,67,21,87,134,67,97,34,53,130,71,44,31,44,25,31,27,NA,NA,NA,NA,16,NA,NA,6,EX FB,86-88,3/4,Normal,72,100,NA,NA,NA,25,13,20,23,3,6,9,45,NA,NA,NA,NA,NA,NA,NA,NA,45,NA,NA,NA,NA,NA,NA,NA,NA,16,5,6,28,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0,0,0,0,0,-0,0,0,0,2,0,0,0,0,0,0,2.2,10,10,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,0,0.18,40,3,2,0,0,0,0.1,0.2,6.03,1,2,0,0,0,0,0,0,0,0,0,0,0,0,2.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-01-01 17:09:44.725086
SP,Paul Byrd,Paul,Byrd,Minnesota Charlatans,6' 1',190 lbs,R,R,49,Cleveland,CLE,2007,2005-2014,UnH,BBR,73249,Iron,Baseball Reference 2  SP Paul Byrd  CLE  2007,0,N,-1,3,1,3,1,3,1,1,3,3,1,3,1,1,3,3,1,3,1,23,20,Normal,Pull,Normal,29,68,132,70,67,21,87,134,67,97,34,53,130,71,44,31,44,25,31,27,NA,NA,NA,NA,16,NA,NA,6,EX FB,86-88,3/4,Normal,72,100,NA,NA,NA,25,13,20,23,3,6,9,45,NA,NA,NA,NA,NA,NA,NA,NA,45,NA,NA,NA,NA,NA,NA,NA,NA,16,5,6,28,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0,0,0,0,0,-0,0,0,0,2,0,0,0,0,0,0,1.2,6,6,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,1,2,2,1,0.12,19,1,3,0,0,-0,0,-0,6.02,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-01-01 17:09:44.725086
RF,Jac Caglianone,Jac,Caglianone,Maize Rage,6' 5',245 lbs,L,L,49,Kansas City Royals,KCR,2025,2025,2025Live,NA,74318,Iron,MLB 2025 Live  RF Jac Caglianone  KC,0,N,-1,54,55,60,76,52,55,54,53,59,73,51,54,56,55,61,78,53,56,38,31,Normal,Ex. Pull,Pull,56,56,30,90,40,56,55,30,87,40,57,58,31,92,41,77,55,73,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,FB,94-96,3/4,Normal,55,48,2,2,2,23,41,59,17,45,51,75,77,NA,61,NA,NA,NA,55,7,50,77,NA,61,NA,NA,NA,55,7,50,39,44,36,36,5,5,15,14,3,2,0,0,1,6,2,1,0,0,0,0,0,1,0,1.7,0.695,0.21,1,-0.1,-0.2,3.07,0,0,-0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,4,9,0,8,1,1,0,2.35,-1.5,0.725,0,0,30.2,0,0,7,5,1,1,2,1,0,0,3,0,0,-0.4,2026-01-01 17:09:44.725086
SP,Sugar Cain,Sugar,Cain,Oklahoma Twisters,5' 11',190 lbs,L,R,49,St. Louis Browns,BAL,1935,1921-1945,UnH,NA,70380,Iron,Unsung Heroes  SP Sugar Cain  SLA  1935,0,N,-1,6,4,9,4,7,4,4,6,9,4,7,4,5,6,10,5,8,5,31,26,Normal,Spray,Pull,70,73,24,53,84,51,56,16,52,58,88,97,28,55,119,68,NA,91,68,NA,NA,63,NA,NA,NA,NA,NA,4,FB,89-91,3/4,Normal,63,115,NA,NA,NA,25,20,22,23,1,5,1,52,NA,NA,NA,NA,NA,NA,NA,NA,52,NA,NA,NA,NA,NA,NA,NA,NA,9,5,6,13,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0,0,0,0,0,-0,0,0,0,1,0,0,0,0,0,0,1.2,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,0,0.15,12,4,0,0,0,0,0,0.1,10.95,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1.2,0,0,0,0,0,0,0,0,0,0,0,0,-0.1,0,2026-01-01 17:09:44.725086
RP,Isaiah Campbell,Isaiah,Campbell,Chicago Commies,6' 4',225 lbs,R,R,49,Boston Red Sox,BOS,2025,2025,2025Live,NA,75333,Iron,MLB 2025 Live  RP Isaiah Campbell  BOS,0,N,-1,16,19,18,7,18,13,20,17,19,8,19,14,19,16,18,7,18,13,74,11,Normal,Normal,Normal,63,52,79,60,48,58,49,78,55,46,68,55,80,63,51,NA,NA,NA,68,60,NA,63,NA,NA,NA,NA,NA,3,NEU,94-96,3/4,Normal,17,43,1,1,2,33,20,57,19,6,27,33,69,NA,55,NA,15,NA,NA,NA,NA,69,NA,55,NA,15,NA,NA,NA,NA,17,10,19,21,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0,0,0,0,0,-0,0,0,0,1,0,0,0,0,0,1,2.2,13,12,3,0,0,1,3,3,1,0,0,0,0,0,1,0,0,0,1,3,3,0.34,52,3,5,0,0,-0.2,-0.1,-0.1,7.21,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-01-01 17:09:44.725086
RP,Omar Cruz,Omar,Cruz,Chicago Commies,6' 0',210 lbs,L,L,49,San Diego Padres,SDP,2025,2025,2025Live,NA,73323,Iron,MLB 2025 Live  RP Omar Cruz  SD,0,N,-1,25,30,22,3,17,20,30,25,21,3,19,20,31,26,23,3,17,21,47,27,Normal,Normal,Normal,75,60,58,88,46,72,62,58,94,46,76,60,59,86,47,88,80,102,90,NA,NA,NA,NA,NA,NA,NA,NA,4,FB,93-95,3/4,Normal,31,59,NA,NA,NA,27,32,41,23,1,NA,1,71,NA,45,NA,NA,NA,NA,NA,NA,71,NA,45,NA,NA,NA,NA,NA,NA,23,33,17,19,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0,0,0,0,0,-0,0,0,0,2,0,0,0,0,0,1,2.2,11,11,2,1,0,0,1,0,0,0,2,0,0,0,0,0,0,0,1,1,1,0.94,35,2,4,0,0,-0.2,0.1,0.1,3.09,1,2,0,0,0,0,0,0,0,0,0,0,0,0,2.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-01-01 17:09:44.725086
SP,Omar Cruz,Omar,Cruz,Tyler Thumbsmashers,6' 0',210 lbs,L,L,49,San Diego Padres,SDP,2025,2025,2025Live,NA,73323,Iron,MLB 2025 Live  RP Omar Cruz  SD,0,N,-1,25,30,22,3,17,20,30,25,21,3,19,20,31,26,23,3,17,21,47,27,Normal,Normal,Normal,75,60,58,88,46,72,62,58,94,46,76,60,59,86,47,88,80,102,90,NA,NA,NA,NA,NA,NA,NA,NA,4,FB,93-95,3/4,Normal,31,59,NA,NA,NA,27,32,41,23,1,NA,1,71,NA,45,NA,NA,NA,NA,NA,NA,71,NA,45,NA,NA,NA,NA,NA,NA,23,33,17,19,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0,0,0,0,0,-0,0,0,0,1,1,0,0,0,0,0,5.2,22,20,1,1,0,1,1,1,1,0,3,0,1,0,0,0,0,0,0,0,0,0.81,75,10,4,0,0,0.1,0.1,0.3,4.79,1,1,1,2,1,1,0,0,0,3.18,0,1.093,0,0,5.2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2026-01-01 17:09:44.725086
RP,Bud Daley,Bud,Daley,Frederick Keys,6' 1',185 lbs,L,L,49,Kansas City Athletics,OAK,1960,1946-1960,AS,NA,71212,Iron,Historical All-Star  SP Bud Daley  KC1  1960,0,N,-1,7,4,17,7,20,8,5,7,10,7,14,7,4,8,20,7,23,9,39,22,Normal,Normal,Spray,63,72,52,98,59,95,99,54,113,92,55,64,52,94,49,56,NA,88,63,NA,NA,NA,NA,NA,NA,75,NA,4,FB,90-92,3/4,Normal,73,115,NA,NA,NA,29,13,21,23,4,4,7,49,NA,NA,NA,NA,NA,NA,NA,NA,49,NA,NA,NA,NA,NA,NA,NA,NA,5,4,6,5,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0,0,0,0,0,-0,0,0,0,1,0,0,0,0,0,0,0.2,3,2,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0.63,9,0,1,0,0,0,-0,0,0.09,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-01-01 17:09:44.725086
SP,Bud Daley,Bud,Daley,Boise Hawks,6' 1',185 lbs,L,L,49,Kansas City Athletics,OAK,1960,1946-1960,AS,NA,71212,Iron,Historical All-Star  SP Bud Daley  KC1  1960,0,N,-1,7,4,17,7,20,8,5,7,10,7,14,7,4,8,20,7,23,9,39,22,Normal,Normal,Spray,63,72,52,98,59,95,99,54,113,92,55,64,52,94,49,56,NA,88,63,NA,NA,NA,NA,NA,NA,75,NA,4,FB,90-92,3/4,Normal,73,115,NA,NA,NA,29,13,21,23,4,4,7,49,NA,NA,NA,NA,NA,NA,NA,NA,49,NA,NA,NA,NA,NA,NA,NA,NA,5,4,6,5,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0,0,0,0,0,-0,0,0,0,1,0,0,0,0,1,0,4,16,16,4,1,0,0,1,1,0,0,3,0,0,0,0,0,0,1,0,0,0,0.52,58,7,1,0,0,0.1,0.2,0.1,4.18,1,1,0,1,1,0,0,0,0,2.25,-0.1,1.093,0,0,4,0,0,0,0,2,1,0,0,0,0,0,0,0,0,2026-01-01 17:09:44.725086
RP,Bud Daley,Bud,Daley,Gastonia Peaches,6' 1',185 lbs,L,L,49,Kansas City Athletics,OAK,1960,1946-1960,AS,NA,71212,Iron,Historical All-Star  SP Bud Daley  KC1  1960,0,Y,5,9,5,19,9,23,10,6,9,12,9,16,9,5,10,23,9,26,11,39,22,Normal,Normal,Spray,69,79,57,107,65,104,107,59,123,100,60,70,57,102,54,56,NA,88,63,NA,NA,NA,NA,NA,NA,75,NA,4,FB,90-92,3/4,Normal,73,115,NA,NA,NA,29,13,21,23,4,4,7,54,NA,NA,NA,NA,NA,NA,NA,NA,54,NA,NA,NA,NA,NA,NA,NA,NA,5,4,6,5,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0,0,0,0,0,-0,0,0,0,1,1,0,0,0,0,0,8,36,33,7,1,1,1,6,6,3,0,4,0,0,0,1,0,0,0,0,0,0,1.03,125,8,11,0,0,-0.2,0.1,-0,5.36,1,1,1,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,-0.1,0,2026-01-01 17:09:44.725086
LF,Bryan De La Cruz,Bryan,De La Cruz,Kashyyyk Wookies,6' 2',175 lbs,R,R,49,New York Yankees,NYY,2025,2025,2025Live,NA,72271,Iron,MLB 2025 Live  LF Bryan De La Cruz  NYY,0,N,-1,76,91,69,67,55,64,93,78,71,69,57,66,90,76,69,67,55,64,61,40,Normal,Spray,Spray,1,24,8,70,1,1,24,8,70,1,1,24,8,70,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,EX FB,75-80,OTT,Normal,3,NA,1,1,1,11,20,31,5,56,55,69,35,NA,25,NA,NA,NA,67,29,59,35,NA,25,NA,NA,NA,67,29,59,56,17,67,59,7,4,20,19,6,4,1,0,1,2,3,1,1,0,0,0,0,2,0,3.5,0.876,0.18,3,0.5,0,3.05,0,0,0.5,0,0.2,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,6,4,17,1,14,2,0,0,3.07,-1.2,0.915,0,0,44,0,0,13,12,3,1,1,1,2,0,3,0,0,0.1,2026-01-01 17:09:44.725086
LF,Bryan De La Cruz,Bryan,De La Cruz,Staten Island Jrizzlies,6' 2',175 lbs,R,R,49,New York Yankees,NYY,2025,2025,2025Live,NA,72271,Iron,MLB 2025 Live  LF Bryan De La Cruz  NYY,0,N,-1,76,91,69,67,55,64,93,78,71,69,57,66,90,76,69,67,55,64,61,40,Normal,Spray,Spray,1,24,8,70,1,1,24,8,70,1,1,24,8,70,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,EX FB,75-80,OTT,Normal,3,NA,1,1,1,11,20,31,5,56,55,69,35,NA,25,NA,NA,NA,67,29,59,35,NA,25,NA,NA,NA,67,29,59,56,17,67,59,2,2,6,6,1,1,0,0,0,1,1,0,0,0,0,0,0,4,0,0.2,0.333,0.02,0,-0.8,-0.1,4,0,0,-0.8,0,0.3,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2,2,3,0,3,0,0,0,1.69,-0.7,0.788,0,0,16,0,0,3,2,1,1,1,0,0,0,0,0,0,0.1,2026-01-01 17:09:44.725086
LF,Bryan De La Cruz,Bryan,De La Cruz,Balsamic Winegars,6' 2',175 lbs,R,R,49,New York Yankees,NYY,2025,2025,2025Live,NA,72271,Iron,MLB 2025 Live  LF Bryan De La Cruz  NYY,0,N,-1,76,91,69,67,55,64,93,78,71,69,57,66,90,76,69,67,55,64,61,40,Normal,Spray,Spray,1,24,8,70,1,1,24,8,70,1,1,24,8,70,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,EX FB,75-80,OTT,Normal,3,NA,1,1,1,11,20,31,5,56,55,69,35,NA,25,NA,NA,NA,67,29,59,35,NA,25,NA,NA,NA,67,29,59,56,17,67,59,5,5,20,18,3,1,1,0,1,1,1,2,1,0,0,0,0,4,1,1.5,0.639,-0.18,1,-1.1,-0.2,2.85,0,0,-1.1,0,-0.3,-0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,5,5,12,0,10,2,0,0,2.09,-1.1,0.859,0,0,43,0,0,10,8,2,2,0,0,2,0,1,0,0,-0.1,2026-01-01 17:09:44.725086
LF,Bryan De La Cruz,Bryan,De La Cruz,Bridgetown Surfers,6' 2',175 lbs,R,R,49,New York Yankees,NYY,2025,2025,2025Live,NA,72271,Iron,MLB 2025 Live  LF Bryan De La Cruz  NYY,0,N,-1,76,91,69,67,55,64,93,78,71,69,57,66,90,76,69,67,55,64,61,40,Normal,Spray,Spray,1,24,8,70,1,1,24,8,70,1,1,24,8,70,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,EX FB,75-80,OTT,Normal,3,NA,1,1,1,11,20,31,5,56,55,69,35,NA,25,NA,NA,NA,67,29,59,35,NA,25,NA,NA,NA,67,29,59,56,17,67,59,2,2,7,6,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0.4,0.452,-0.09,0,-0.5,-0,4,0,0,-0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2,2,2,0,2,0,0,0,1.12,-0,1.05,0,0,16,0,0,2,2,0,0,0,0,1,0,0,0,0,0,2026-01-01 17:09:44.725086
LF,Bryan De La Cruz,Bryan,De La Cruz,Silver Spring Gazebos,6' 2',175 lbs,R,R,49,New York Yankees,NYY,2025,2025,2025Live,NA,72271,Iron,MLB 2025 Live  LF Bryan De La Cruz  NYY,0,N,-1,76,91,69,67,55,64,93,78,71,69,57,66,90,76,69,67,55,64,61,40,Normal,Spray,Spray,1,24,8,70,1,1,24,8,70,1,1,24,8,70,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,EX FB,75-80,OTT,Normal,3,NA,1,1,1,11,20,31,5,56,55,69,35,NA,25,NA,NA,NA,67,29,59,35,NA,25,NA,NA,NA,67,29,59,56,17,67,59,7,4,19,19,5,4,0,0,1,2,3,0,0,0,0,0,0,2,2,1.3,0.684,-0.48,2,-0.3,0,2.42,0,0,-0.3,0,0.4,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4,4,6,1,5,0,0,0,1.5,-0.7,0.87,0,0,36,0,0,4,4,3,1,0,0,0,0,0,0,0,0.2,2026-01-01 17:09:44.725086
LF,Bryan De La Cruz,Bryan,De La Cruz,Texarkana Tornadoes - BFF,6' 2',175 lbs,R,R,49,New York Yankees,NYY,2025,2025,2025Live,NA,72271,Iron,MLB 2025 Live  LF Bryan De La Cruz  NYY,0,N,-1,76,91,69,67,55,64,93,78,71,69,57,66,90,76,69,67,55,64,61,40,Normal,Spray,Spray,1,24,8,70,1,1,24,8,70,1,1,24,8,70,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,EX FB,75-80,OTT,Normal,3,NA,1,1,1,11,20,31,5,56,55,69,35,NA,25,NA,NA,NA,67,29,59,35,NA,25,NA,NA,NA,67,29,59,56,17,67,59,1,1,3,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0.333,-0.06,0,-0.2,0,3,0,0,-0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,1,2,0,2,0,0,0,2.25,0.3,1.05,0,0,8,0,0,1,1,0,0,0,0,1,1,0,0,0,0,2026-01-01 17:09:44.725086
LF,Bryan De La Cruz,Bryan,De La Cruz,Spite Store,6' 2',175 lbs,R,R,49,New York Yankees,NYY,2025,2025,2025Live,NA,72271,Iron,MLB 2025 Live  LF Bryan De La Cruz  NYY,0,N,-1,76,91,69,67,55,64,93,78,71,69,57,66,90,76,69,67,55,64,61,40,Normal,Spray,Spray,1,24,8,70,1,1,24,8,70,1,1,24,8,70,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,EX FB,75-80,OTT,Normal,3,NA,1,1,1,11,20,31,5,56,55,69,35,NA,25,NA,NA,NA,67,29,59,35,NA,25,NA,NA,NA,67,29,59,56,17,67,59,5,5,17,17,3,3,0,0,0,0,3,0,0,0,0,0,0,1,0,0.5,0.353,-0.35,0,-2.2,-0.2,2.88,0,0,-2.2,0,0.3,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,5,5,10,1,9,0,0,0,2.25,-1.3,0.764,0,0,40,0,0,6,6,5,3,0,0,1,0,1,0,0,0.6,2026-01-01 17:09:44.725086
LF,Bryan De La Cruz,Bryan,De La Cruz,Seattle Slew,6' 2',175 lbs,R,R,49,New York Yankees,NYY,2025,2025,2025Live,NA,72271,Iron,MLB 2025 Live  LF Bryan De La Cruz  NYY,0,N,-1,76,91,69,67,55,64,93,78,71,69,57,66,90,76,69,67,55,64,61,40,Normal,Spray,Spray,1,24,8,70,1,1,24,8,70,1,1,24,8,70,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,EX FB,75-80,OTT,Normal,3,NA,1,1,1,11,20,31,5,56,55,69,35,NA,25,NA,NA,NA,67,29,59,35,NA,25,NA,NA,NA,67,29,59,56,17,67,59,9,6,27,24,4,2,1,0,1,1,2,3,0,0,0,0,0,6,1,2,0.593,-0.03,2,-1,-0.2,3.59,0,0,-1,0,0.2,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,9,6,12,1,11,0,0,0,1.83,-1.9,0.823,0,0,59,0,0,10,8,3,3,3,0,1,0,3,0,0,-0.4,2026-01-01 17:09:44.725086
SP,Chubby Dean,Chubby,Dean,Boise Hawks,5' 11',180 lbs,L,L,49,Cleveland,CLE,1942,1921-1945,UnH,NA,70366,Iron,Unsung Heroes  SP Chubby Dean  CLE  1942,0,N,-1,30,33,24,14,49,29,42,32,22,8,54,25,31,29,25,17,48,31,24,19,Normal,Normal,Pull,41,83,57,100,75,33,106,62,110,104,45,79,56,97,70,50,58,NA,NA,51,NA,NA,NA,NA,NA,NA,NA,3,EX FB,89-91,3/4,Normal,76,115,NA,NA,NA,27,20,23,23,3,8,7,55,NA,36,NA,NA,NA,NA,NA,NA,55,NA,36,NA,NA,NA,NA,NA,NA,10,4,6,15,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0,0,0,0,0,-0,0,0,0,1,0,0,0,0,0,0,2.2,11,8,2,0,0,0,0,0,2,0,0,0,0,1,0,0,0,1,1,1,1,0.9,29,2,5,0,0,0.1,-0,0.2,8.49,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-01-01 17:09:44.725086
SS,Woody English,Woody,English,Jacksonville Tiny Shrimp,5' 10',155 lbs,R,R,49,Chicago Cubs,CHC,1928,1921-1945,Snap,CS,73792,Iron,Clubhouse - Snapshot  SS Woody English  CHC  1928,0,N,-1,89,89,62,31,55,85,69,78,44,51,60,94,98,93,69,25,54,82,58,7,Normal,Normal,Pull,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NEU,90-92,3/4,Normal,1,22,NA,NA,NA,104,56,99,101,6,6,7,NA,NA,NA,NA,100,97,NA,NA,NA,134,NA,NA,NA,100,97,NA,NA,NA,52,52,50,55,3,2,7,7,2,2,0,0,0,0,1,0,0,0,0,0,0,1,0,0.6,0.571,-0.03,0,-0.3,0,4.57,0,0,-0.3,0,0.1,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,2,8,5,3,0,0,0,3.79,0.1,1.08,0,0,19,0,0,8,8,0,0,0,0,1,0,1,0,0,0,2026-01-01 17:09:44.725086
SS,Woody English,Woody,English,Faybik Narwhals,5' 10',155 lbs,R,R,49,Chicago Cubs,CHC,1928,1921-1945,Snap,CS,73792,Iron,Clubhouse - Snapshot  SS Woody English  CHC  1928,0,N,-1,89,89,62,31,55,85,69,78,44,51,60,94,98,93,69,25,54,82,58,7,Normal,Normal,Pull,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NEU,90-92,3/4,Normal,1,22,NA,NA,NA,104,56,99,101,6,6,7,NA,NA,NA,NA,100,97,NA,NA,NA,134,NA,NA,NA,100,97,NA,NA,NA,52,52,50,55,2,2,6,5,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0.4,0.567,-0.02,0,-0.5,-0.1,3.33,0,0,-0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2,2,11,7,2,2,2,0,4.67,-0.7,0.924,0,0,17.1,0,0,8,5,1,0,0,0,1,1,1,0,0,0,2026-01-01 17:09:44.725086
